candidate_id,name,party,state,incumbent_challenge_full,candidate_election_year,receipts,disbursements,cash_on_hand_end_period,debts_owed_by_committee,percent_vote,win,num_terms
H2IA01063,"HUGHES, GREGORY",IND,IA,Challenger,2012,0.0,0.0,0.0,0.0,0.012209318688291386,0.0,0
H2IA01071,"KRAIL, GEORGE ",IND,IA,Challenger,2012,8745.25,8584.38,0.0,0.0,0.0023819940693208886,0.0,0
H2GA05133,"STOPECK, HOWARD",REP,GA,Challenger,2012,54960.0,71960.0,0.0,0.0,0.15606936416184972,0.0,0
H2IL01166,"PELOQUIN, DONALD",REP,IL,Challenger,2012,101655.92,99791.83,0.0,0.0,0.2617751929286507,0.0,0
H2IL02149,"WOODWORTH, BRIAN",REP,IL,Challenger,2012,19266.24,18129.16,1137.08,1000.0,0.23215389369592088,0.0,0
H2IA02053,"ARCHER, JOHN HENRY",REP,IA,Challenger,2012,967708.31,967708.31,0.0,0.0,0.4248298472231329,0.0,0
H2IA02103,"AVERSA, ALAN",IND,IA,Challenger,2012,0.0,0.0,0.0,0.0,0.018653203068651238,0.0,0
H2IA03085,"ROSENFELD, DAVID",SWP,IA,Challenger,2012,0.0,0.0,0.0,0.0,0.016249528231164146,0.0,0
H2IA04117,"VILSACK, CHRISTIE",DEM,IA,Challenger,2012,3359507.01,3355947.81,3559.2,0.0,0.44847214614047204,0.0,0
H2IA05072,"KING, STEVE MR.",REP,IA,Incumbent,2012,3753859.7,3815764.55,119193.14,0.0,0.529431067288023,1.0,9
H2ID01101,"FARRIS, JAMES R (JIMMY)",DEM,ID,Challenger,2012,82924.24,82903.74,20.5,1250.0,0.3076811356259709,0.0,0
H2IL02156,"LEWIS, MARCUS",IND,IL,Challenger,2012,0.0,0.0,0.0,0.0,0.13437819100338583,0.0,3
H2IL03121,"GRABOWSKI, RICHARD L",REP,IL,Challenger,2012,13126.5,13168.09,0.0,0.0,0.3151527203954578,0.0,0
H2ID01135,"OATES, ROB",LIB,ID,Challenger,2012,0.0,0.0,0.0,0.0,0.03872456776246827,0.0,0
H2IL04145,"CONCEPCION, HECTOR L",REP,IL,Challenger,2012,14192.0,14191.0,0.0,0.0,0.16995308674279946,0.0,1
H2ID01150,"LIFE, PRO",IND,ID,Challenger,2012,11157.0,11157.0,0.0,0.0,0.024017756785087333,0.0,3
H2IL12098,"PLUMMER, JASON",REP,IL,Open seat,2012,1350428.22,1346211.06,4217.16,158300.69,0.42738090929728345,0.0,0
H2IL05183,"WADE, NANCY LYNN",GRE,IL,Challenger,2012,6213.0,6124.0,89.0,0.0,0.05680586736297836,0.0,1
H2IL06058,"COOLIDGE, LESLIE ANNE",DEM,IL,Challenger,2012,413376.55,411149.93,2226.62,144508.02,0.40778648939530066,0.0,0
H2IL07106,"ZAK, RITA",REP,IL,Challenger,2012,0.0,0.0,0.0,0.0,0.10985389355351127,0.0,0
H2IL07114,"MONAGHAN, JOHN H.",IND,IL,Challenger,2012,0.0,0.0,0.0,0.0,0.0437202157557561,0.0,0
H2IL08039,"GUTIERREZ, LUIS V",DEM,IL,Incumbent,2012,344048.41,383848.64,353835.9,0.0,0.8300219925362441,1.0,13
H2IL12122,"ENYART, WILLIAM L JR",DEM,IL,Open seat,2012,1180462.93,1167686.09,12776.84,70600.0,0.5165340238000454,1.0,1
H2IL12130,"BRADSHAW, PAULA",GRE,IL,Open seat,2012,11732.41,11353.17,379.24,0.0,0.05607848685141257,0.0,2
H2IL13120,"DAVIS, RODNEY L",REP,IL,Open seat,2012,1400450.64,1383023.66,17426.98,59000.0,0.8464014523364812,1.0,4
H2IL13138,"HARTMAN, JOHN",IND,IL,Open seat,2012,23901.07,23417.43,326.82,0.0,0.0724187713368548,0.0,0
H2IL14078,"ANDERSON, DENNIS",DEM,IL,Challenger,2012,98443.11,97898.78,544.33,59700.0,0.41182100584857295,0.0,1
H2IL15083,"MICHAEL, ANGELA",DEM,IL,Challenger,2012,10305.0,10455.0,29.0,0.0,0.3139392605780547,0.0,0
H2IL09110,"WOLFE, TIMOTHY C",REP,IL,Challenger,2012,64012.51,63491.75,520.15,7107.65,0.33669721960334503,0.0,0
H2IL10068,"SCHNEIDER, BRADLEY SCOTT",DEM,IL,Challenger,2012,3043849.38,3029605.21,14244.17,168108.83,0.5062884282332655,1.0,4
H2IL16057,"ROHL, WANDA",DEM,IL,Challenger,2012,36264.87,31837.3,4427.57,0.0,0.3818592947737087,0.0,0
H2IL17071,"BUSTOS, CHERI",DEM,IL,Challenger,2012,2212530.1,2187282.79,25247.31,11500.0,0.5327542589038766,1.0,4
H2IL20042,"SHIMKUS, JOHN M",REP,IL,Incumbent,2012,2107579.3,2384832.07,860929.98,0.0,0.6860607394219452,1.0,13
H2IN01123,"PHELPS, JOEL JEFFREY",REP,IN,Challenger,2012,75735.75,75872.42,-136.67,4000.0,0.3271680153673029,0.0,0
H2IN02204,"MULLEN, BRENDAN B.",DEM,IN,Open seat,2012,1283258.89,1278023.1,5235.79,0.0,0.4757765792119938,0.0,0
H2IN02246,"RUIZ, JOE",LIB,IN,Challenger,2012,0.0,0.0,0.0,0.0,0.03410183746229089,0.0,0
H2IN04135,"NELSON, TARA E",DEM,IN,Challenger,2012,21578.96,21575.87,3.09,0.0,0.34163030543435147,0.0,0
H2IN05082,"BROOKS, SUSAN MRS.",REP,IN,Open seat,2012,1440815.25,1265518.73,175121.52,0.0,0.5836650577905501,1.0,4
H2IN06213,"BOOKOUT, BRADLEY T",DEM,IN,Open seat,2012,75814.75,73448.78,1567.69,0.0,0.35123322906562326,0.0,0
H2IN05090,"RESKE, SCOTT ERIC",DEM,IN,Open seat,2012,399589.84,399589.84,0.0,0.0,0.3760120470723754,0.0,0
H2IN06270,"BELL, REX ALAN",LIB,IN,Open seat,2012,7130.0,7130.0,0.0,0.0,0.057990285301159294,0.0,0
H2KS02119,"SCHLINGENSIEPEN, TOBIAS",DEM,KS,Challenger,2012,215357.3,215357.3,0.0,0.0,0.3872251615495135,0.0,0
H2IN08094,"CROOKS, DAVID L",DEM,IN,Challenger,2012,1055009.97,1055014.97,0.0,0.0,0.4307339643370236,0.0,0
H2GA06115,"KAZANOW, JEFFREY H",DEM,GA,Challenger,2012,44765.0,44593.0,169.0,0.0,0.35494194548929714,0.0,0
H2IN08144,"GADAU, BART",LIB,IN,Challenger,2012,0.0,0.0,0.0,0.0,0.0356841037775712,0.0,0
H2KS04107,"JEFFERSON, THOMAS",LIB,KS,Challenger,2012,0.0,0.0,0.0,0.0,0.062018677439537775,0.0,0
H2KY02083,"WILLIAMS, DAVID",DEM,KY,Challenger,2012,0.0,0.0,0.0,0.0,0.317220929120301,0.0,1
H2KY02109,"ASTOR, CRAIG ROBERT",LIB,KY,Challenger,2012,0.0,0.0,0.0,0.0,0.017409048879252622,0.0,0
H2KY02117,"BEACHAM, ANDREW R.",UNK,KY,Challenger,2012,2970.0,932.0,0.0,0.0,0.02233346441489795,0.0,0
H2KY03164,"DEVORE, ROBERT L., JR.",IND,KY,Challenger,2012,0.0,0.0,0.0,0.0,0.014935411087969851,0.0,1
H2IN09167,"YODER, SHELLI",DEM,IN,Challenger,2012,446142.17,416029.69,-43759.45,0.0,0.44552954591186533,0.0,1
H2LA02099,"LAROSE, JOSUE",REP,LA,Challenger,2012,2044.21,1944.21,0.0,0.0,0.039480919005825565,0.0,0
H2KY04121,"MASSIE, THOMAS H.",REP,KY,Incumbent,2012,1089631.49,966562.38,123069.11,80000.0,0.6212714230373626,1.0,4
H2KY04139,"ADKINS, WILLIAM R. ""BILL""",DEM,KY,Open seat,2012,130786.35,157883.54,0.0,0.0,0.3497615580876558,0.0,0
H2LA02107,"LANDRIEU, GARY C",DEM,LA,Challenger,2012,8250.0,9433.54,1084.0,1350.0,0.2502697021791936,0.0,1
H2LA02115,"BAILEY, DWAYNE",REP,LA,Challenger,2012,3210.0,2674.0,535.0,0.0,0.13502857103085392,0.0,0
H2LA02123,"TROTTER, CALEB RANDALL",LIB,LA,Challenger,2012,9263.04,9261.67,0.0,0.0,0.023632870953597306,0.0,0
H2LA03055,"RICHARD, RON",DEM,LA,Challenger,2012,87102.9,86390.34,712.56,21500.0,0.21538698686226088,0.0,0
H2LA03063,"BARRILLEAUX, BRYAN",REP,LA,Challenger,2012,0.0,0.0,0.0,0.0,0.02539556123612284,0.0,2
H2KY04188,"LEWIS, DAVID",IND,KY,Open seat,2012,0.0,0.0,0.0,0.0,0.028967018874981633,0.0,0
H2LA03071,"STARK, JIM",LIB,LA,Challenger,2012,0.0,0.0,0.0,0.0,0.01209083055816926,0.0,0
H2LA04129,"LORD, RANDALL",LIB,LA,Challenger,2012,0.0,0.0,0.0,0.0,0.24701139337396957,0.0,1
H2LA05084,"ALEXANDER, RODNEY M. MR.",REP,LA,Incumbent,2012,1400551.28,1157954.63,244645.06,0.0,0.7783379961262951,1.0,6
H2LA05118,"GRANT, CLAY STEVEN",LIB,LA,Challenger,2012,0.0,0.0,0.0,0.0,0.07760475912318997,0.0,1
H2MA00014,"TISEI, RICHARD R.",REP,MA,Challenger,2012,2384014.59,2383077.28,937.31,0.0,0.45302319854714096,0.0,1
H2LA01075,"KING, GARY W",REP,LA,Challenger,2012,17023.57,11749.1,5274.47,6695.43,0.08554801831892841,0.0,0
H2LA01083,"TURKNETT, DAVID ""TURK""",NPA,LA,Challenger,2012,0.0,0.0,0.0,0.0,0.02093247477703936,0.0,0
H2GA07097,"REILLY, STEVEN M",DEM,GA,Challenger,2012,32926.0,32745.0,178.0,0.0,0.37838105892901064,0.0,0
H2MA09189,"SHELDON, CHRISTOPHER",REP,MA,Challenger,2012,71605.89,71587.19,18.7,26088.29,0.30205106804320386,0.0,0
H2MA09205,"BOTELHO, DANIEL S",IND,MA,Challenger,2012,12117.51,11922.42,195.09,8582.51,0.08464252110554978,0.0,0
H2MA04073,"KENNEDY, JOSEPH P III",DEM,MA,Open seat,2012,4204049.8,3869295.43,334754.37,0.0,0.593124353414774,1.0,4
H2MD01147,"ROSEN, WENDY W",DEM,MD,Challenger,2012,212998.69,209851.47,3146.98,84500.0,0.2747868308858361,0.0,0
H2MD01170,"BODA, MUIR WAYNE",LIB,MD,Challenger,2012,1764.35,1718.05,46.3,151.5,0.038065490288962577,0.0,0
H2MA06078,"FISHMAN, DANIEL",LIB,MA,Challenger,2012,8291.0,6673.0,50.0,0.0,0.04293680678821707,0.0,0
H2MA08058,"ROMERO, KARLA",NNE,MA,Challenger,2012,0.0,0.0,0.0,0.0,0.1444899591069462,0.0,0
H2MD02160,"RUPPERSBERGER, C.A. DUTCH",DEM,MD,Incumbent,2012,1408187.25,1096047.97,890964.49,0.0,0.6558356423599379,1.0,9
H2MD02236,"JACOBS, NANCY CAMP",REP,MD,Challenger,2012,258792.29,253209.01,5583.42,0.0,0.31111373927147395,0.0,0
H2MA08066,"SELVAGGI, JOE",REP,MA,Challenger,2012,36560.0,36558.0,1755.61,2602.0,0.22126265153594085,0.0,0
H2MA09072,"LYNCH, STEPHEN F",DEM,MA,Incumbent,2012,729836.44,642217.09,760206.1,0.0,0.7102589764698919,1.0,9
H2MD04273,"LOUDON, FAITH M",REP,MD,Challenger,2012,76922.37,76922.37,0.0,0.0,0.20724723285138294,0.0,0
H2MD02293,"DYMOWSKI, LEO WAYNE",LIB,MD,Challenger,2012,0.0,0.0,0.0,0.0,0.03157396769615463,0.0,0
H2MD03143,"KNOWLES, ERIC DELANO",REP,MD,Challenger,2012,31003.52,30271.32,732.2,200.0,0.2955958719310696,0.0,0
H2MD03168,"DRGOS, PAUL W. JR",LIB,MD,Challenger,2012,0.0,0.0,0.0,0.0,0.03447769173291982,0.0,0
H2MD05155,"HOYER, STENY HAMILTON",DEM,MD,Incumbent,2012,4155102.7,3838032.94,777032.09,0.0,0.6940201268105404,1.0,19
H2MD05445,"AUERBACH, BOB S",GRE,MD,Challenger,2012,0.0,0.0,0.0,0.0,0.014658833110348438,0.0,2
H2MD05510,"VOHRA, ARVIN",LIB,MD,Challenger,2012,0.0,0.0,0.0,0.0,0.013096969344424407,0.0,1
H2MD06054,"BARTLETT, ROSCOE G. REP.",REP,MD,Incumbent,2012,1160262.71,1371543.67,28609.86,0.0,0.37898038759614794,0.0,11
H2MD06195,"DELANEY, JOHN K",DEM,MD,Challenger,2012,4605118.46,4601988.07,3130.39,638675.42,0.5876969397413656,1.0,3
H2MD06252,"MUELLER, NICKOLAUS",LIB,MD,Challenger,2012,0.0,0.0,0.0,0.0,0.03203370064190161,0.0,0
H2MI01126,"SALVETTE, EMILY",GRE,MI,Challenger,2012,0.0,0.0,0.0,0.0,0.03063073966176517,0.0,1
H2MI02132,"GERMAN, WILLIE JR",DEM,MI,Challenger,2012,0.0,0.0,0.0,0.0,0.34239490742049916,0.0,0
H2MI02140,"BUZUMA, MARY",LIB,MI,Challenger,2012,0.0,0.0,0.0,0.0,0.027492639827566164,0.0,0
H2MI03148,"PESTKA, STEVE",DEM,MI,Challenger,2012,2098543.08,2096680.33,1862.75,20044.0,0.441665670598836,0.0,0
H2MI04237,"WIRTH, DEBRA FREIDELL",DEM,MI,Challenger,2012,37835.0,37732.0,0.0,25888.0,0.3355051462059313,0.0,1
H2MI04245,"GELINEAU, JOHN",LIB,MI,Challenger,2012,0.0,0.0,0.0,0.0,0.03217452334323272,0.0,0
H2MI04252,"TIMMONS, PAT",GRE,MI,Challenger,2012,0.0,0.0,0.0,0.0,0.008870454930356065,0.0,0
H2MI05119,"KILDEE, DANIEL T",DEM,MI,Open seat,2012,721597.71,579338.7,142259.01,0.0,0.6498064492678997,1.0,4
H2MI05127,"SLEZAK, JAMES",REP,MI,Open seat,2012,57221.06,56949.91,296.15,0.0,0.31480314769829104,0.0,0
H2MI05150,"DAVENPORT, DAVID",OTH,MI,Open seat,2012,0.0,0.0,0.0,0.0,0.02027587794490922,0.0,0
H2MI06083,"GELINEAU, CHRISTIE",LIB,MI,Challenger,2012,0.0,0.0,0.0,0.0,0.03217452334323272,0.0,0
H2MI06091,"GATTIES, JASON",OTH,MI,Challenger,2012,0.0,0.0,0.0,0.0,0.008084874015133785,0.0,0
H2MI07073,"PROCTOR, KEN",LIB,MI,Challenger,2012,0.0,0.0,0.0,0.0,0.02542844477141752,0.0,9
H2MI07099,"HASKELL, KURT RICHARD",DEM,MI,Challenger,2012,101252.47,101252.47,0.0,0.0,0.4302494112912607,0.0,0
H2MI08139,"BROOKS, LEON PRESTON JR",IND,MI,Challenger,2012,20652.0,21502.0,38.0,216.0,0.017669698076243138,0.0,0
H2MI08147,"GOEBEL, DANIEL",LIB,MI,Challenger,2012,0.0,0.0,0.0,0.0,0.023425318935586893,0.0,0
H2MI17023,"LEVIN, SANDER M MR",DEM,MI,Incumbent,2012,1836756.43,1649665.19,238137.97,0.0,0.6191405091961247,1.0,17
H2MD08126,"VAN HOLLEN, CHRIS",DEM,MD,Incumbent,2012,1634095.81,1545663.56,1996171.25,2209.56,0.6337281795511222,1.0,7
H2MD08159,"TIMMERMAN, KEN",REP,MD,Challenger,2012,216118.13,213678.64,2439.49,0.0,0.3292965017363134,0.0,0
H2ME01123,"COURTNEY, JONATHAN T E",REP,ME,Challenger,2012,129711.36,129711.36,0.0,0.0,0.33736522070315067,0.0,0
H2ME02071,"RAYE, KEVIN L",REP,ME,Challenger,2012,682562.64,682273.12,289.52,0.0,0.399938355606732,0.0,2
H2ME02097,"MICHAUD, MICHAEL H.",DEM,ME,Incumbent,2012,1222006.4,1199774.95,80637.92,0.0,0.5567070262977308,1.0,6
H2MN04110,"HERNANDEZ, ANTHONY J",REP,MN,Challenger,2012,66696.85,68015.91,15.12,0.0,0.31512021862634376,0.0,0
H2MN05133,"FIELDS, CHRIS",REP,MN,Challenger,2012,365440.71,357683.14,7757.57,0.0,0.25216141194252906,0.0,0
H2MN06172,"NOLAN, ANNE C",DEM,MN,Challenger,2012,6112.88,6012.03,100.85,0.0,0.542821838869206,1.0,0
H2MN02122,"OBERMUELLER, MICHAEL E",DEM,MN,Challenger,2012,722173.24,710165.81,12007.43,32500.0,0.4584735218136065,0.0,1
H2MN03070,"BARNES, BRIAN PATRICK",DFL,MN,Challenger,2012,400434.95,397940.49,2494.46,0.0,0.4179119687487752,0.0,0
H2MN06198,"GRAVES, JAMES JOSEPH",DFL,MN,Challenger,2012,2579981.55,2551801.15,28180.29,261797.92,0.4925877016384488,0.0,1
H2MN07014,"PETERSON, COLLIN CLARK",DFL,MN,Incumbent,2012,1129343.43,1497202.12,34416.62,0.0,0.6038018658265563,1.0,19
H2MN07097,"STEELE, ADAM",IDP,MN,Challenger,2012,0.0,0.0,0.0,0.0,0.04670061298752045,0.0,0
H2MN08111,"NOLAN, RICHARD MICHAEL",DFL,MN,Challenger,2012,1269915.13,1228764.97,41150.16,38513.88,0.542821838869206,1.0,3
H2MO06228,"MONCHIL, RUSS LEE",LIB,MO,Challenger,2012,0.0,0.0,0.0,0.0,0.02481060151998274,0.0,2
H2MO07093,"EVANS, JAMES S",DEM,MO,Challenger,2012,43694.0,46658.0,0.0,3334.0,0.3090230281734329,0.0,1
H2MO02102,"WAGNER, ANN L",REP,MO,Open seat,2012,2705873.47,2500363.74,205509.73,0.0,0.6007661339390743,1.0,4
H2MO02128,"KOENEN, GLENN MICHAEL",DEM,MO,Challenger,2012,59565.31,59565.31,0.0,39000.0,0.3708270798685758,0.0,0
H2MO02144,"ZORIKOVA, ANATOL",CON,MO,Open seat,2012,0.0,0.0,0.0,0.0,0.005100799091388472,0.0,0
H2MO08075,"RUSHIN, JACK D, D C",DEM,MO,Challenger,2012,24817.41,20787.9,4029.15,4080.98,0.24552999257634217,0.0,0
H2MO02151,"SLANTZ, BILL",LIB,MO,Open seat,2012,0.0,0.0,0.0,0.0,0.023305987100961344,0.0,1
H2MO03134,"MAYER, ERIC C",DEM,MO,Challenger,2012,0.0,0.0,0.0,0.0,0.3285872600735848,0.0,0
H2MO04082,"HENSLEY, TERESA",DEM,MO,Challenger,2012,834590.9,815362.15,19228.75,0.0,0.3549163380113767,0.0,0
H2MS01098,"MORRIS, BRAD",DEM,MS,Challenger,2012,206000.61,204767.45,1233.16,122578.12,0.3689666437024746,0.0,0
H2MS01106,"POTTS, CHRIS",REF,MS,Challenger,2012,0.0,0.0,0.0,0.0,0.0076558088085465605,0.0,0
H2MS01114,"BEDWELL, DANNY",LIB,MS,Challenger,2012,3796.0,3422.0,781.0,0.0,0.01159206538649382,0.0,1
H2MO04108,"HOLBROOK, THOMAS",LIB,MO,Challenger,2012,0.0,0.0,0.0,0.0,0.03265217759621992,0.0,0
H2MS02138,"WILLIAMS, COBBY M",IND,MS,Challenger,2012,20400.11,13988.5,0.0,0.0,0.014379660508861993,0.0,0
H2MI09137,"FULNER, ROBERT JAMES",LIB,MI,Challenger,2012,0.0,0.0,0.0,0.0,0.018083933166526345,0.0,0
H2MS02146,"WILLIAMS, LAJENA",REF,MS,Challenger,2012,0.0,0.0,0.0,0.0,0.014379660508861993,0.0,0
H2MS03128,"PANNELL, JOHN LUKE",REF,MS,Challenger,2012,0.0,0.0,0.0,0.0,0.19979749217583406,0.0,0
H2MS04225,"MOORE, MATT",DEM,MS,Challenger,2012,0.0,0.0,0.0,0.0,0.2884890271588329,0.0,1
H2MT00047,"GILLAN, KIM",DEM,MT,Open seat,2012,992911.07,991015.88,1895.19,0.0,0.42718764330679115,0.0,0
H2MT00096,"KAISER, DAVID",LIB,MT,Open seat,2012,0.0,0.0,0.0,0.0,0.040298911910618254,0.0,0
H2MT01060,"DAINES, STEVEN",REP,MT,Open seat,2012,1830490.65,2021595.6,15407.18,71281.39,0.5325134447825906,1.0,1
H2MS04217,"WILLIAMS, RON",LIB,MS,Challenger,2012,0.0,0.0,0.0,0.0,0.014379660508861993,0.0,0
H2NC08185,"HUDSON, RICHARD L. JR.",REP,NC,Challenger,2012,1618468.91,1543063.81,75405.1,103751.23,0.5316097657800715,1.0,4
H2NC01081,"JONES, WALTER B.",REP,NC,Incumbent,2012,716405.25,745971.19,98133.08,0.0,0.6311083143746874,1.0,14
H2NC01198,"DILAURO, PETER",REP,NC,Challenger,2012,0.0,0.0,0.0,0.0,0.22861808049315815,0.0,0
H2NC02170,"WILKINS, STEPHEN P",DEM,NC,Challenger,2012,86555.46,84862.47,1692.99,3000.0,0.41417547375215563,0.0,0
H2NC09076,"ROBERTS, JENNIFER",DEM,NC,Open seat,2012,599756.55,599487.3,269.25,0.0,0.45650137081104103,0.0,0
H2NC02204,"IRVING, BRIAN",LIB,NC,Challenger,2012,0.0,0.0,0.0,0.0,0.026840335648705672,0.0,0
H2NC03087,"ANDERSON, ERIK STEVEN",DEM,NC,Challenger,2012,34108.0,34108.0,0.0,9010.0,0.3688916856253126,0.0,0
H2NC09134,"PITTENGER, ROBERT M THE HONORABLE",REP,NC,Open seat,2012,3324422.15,3321263.74,3158.41,719940.54,0.5178125582261971,1.0,4
H2NC09167,"CAMPBELL, CURTIS",LIB,NC,Open seat,2012,0.0,0.0,0.0,0.0,0.02568607096276185,0.0,0
H2NC11080,"MEADOWS, MARK R",REP,NC,Open seat,2012,1113283.51,1098849.79,14433.72,249000.0,0.5742428174011694,1.0,4
H2NC05132,"MOTSINGER, ELISABETH MARIE",DEM,NC,Challenger,2012,133268.31,130813.23,2455.08,4500.0,0.4245511845748961,0.0,0
H2NC06072,"FORIEST, ANTHONY E",DEM,NC,Challenger,2012,46218.78,36340.27,9778.88,15000.0,0.39076698584410136,0.0,0
H2NC07096,"ROUZER, DAVID CHESTON MR.",REP,NC,Challenger,2012,1484066.25,1471357.34,12708.91,2000.0,0.49902891285755013,0.0,4
H2NC11114,"ROGERS, HAYDEN",DEM,NC,Open seat,2012,749098.06,725987.85,23110.21,0.0,0.4257571825988305,0.0,0
H2NC12021,"WATT, MELVIN L",DEM,NC,Incumbent,2012,852387.49,857241.15,102690.75,0.0,0.7963481158413421,1.0,11
H2NC12179,"BROSCH, JACK W",REP,NC,Challenger,2012,15678.0,16221.0,189.0,14600.0,0.20365188415865787,0.0,0
H2NH02203,"MACIA, HARDY",LIB,NH,Challenger,2012,0.0,0.0,0.0,0.0,0.04426871847157922,0.0,0
H2NJ01104,"HORTON, GREGORY W",REP,NJ,Challenger,2012,12640.0,12339.0,298.0,0.0,0.2996865671158016,0.0,0
H2NJ01112,"REITTER, JOHN WILLIAM",GRE,NJ,Challenger,2012,0.0,0.0,0.0,0.0,0.014303819213727517,0.0,0
H2NC13110,"HOLDING, GEORGE E. B. MR.",REP,NC,Open seat,2012,1692833.09,1680724.26,12108.83,364969.57,0.5679690240414452,1.0,4
H2NC13128,"COBLE, PAUL",REP,NC,Open seat,2012,273875.04,273875.04,0.0,0.0,0.6092330141558987,1.0,0
H2NC13144,"MALONE, CHARLES",DEM,NC,Open seat,2012,18132.48,18132.48,0.0,0.0,0.43203097595855483,0.0,0
H2NJ02037,"LOBIONDO, FRANK A.",REP,NJ,Incumbent,2012,1566499.52,1336918.44,690690.4,10651.83,0.5765993586306384,1.0,13
H2NJ02144,"SHOBER, CASSANDRA RANIERI",DEM,NJ,Challenger,2012,55143.75,47592.62,336.6,0.0,0.4028865080655484,0.0,0
H2NJ02151,"LUKENS, CHARLES",IND,NJ,Challenger,2012,3175.0,3175.0,0.0,0.0,0.004597518239589856,0.0,0
H2ND00115,"GULLESON, PAM",DEM,ND,Open seat,2012,1023930.51,1019196.67,4733.84,8317.14,0.41701452135195305,0.0,0
H2NJ02169,"FARALLI, FRANK, JR.",OTH,NJ,Challenger,2012,0.0,0.0,0.0,0.0,0.0030857684497472924,0.0,0
H2NJ02177,"ORDILLE, JOHN",LIB,NJ,Challenger,2012,0.0,0.0,0.0,0.0,0.009336871127654644,0.0,2
H2NJ02185,"BOWEN, DAVID W., SR.",OTH,NJ,Challenger,2012,0.0,0.0,0.0,0.0,0.0034939754868214853,0.0,0
H2ND00149,"OLSON, ERIC",LIB,ND,Open seat,2012,0.0,0.0,0.0,0.0,0.032448517506577616,0.0,0
H2NE01076,"REIMAN, KOREY LYNN",DEM,NE,Challenger,2012,30444.0,28743.0,1700.0,0.0,0.31709326617075695,0.0,0
H2NE02058,"EWING, JOHN W JR",DEM,NE,Challenger,2012,617754.94,585171.13,32578.51,18500.0,0.4920430286921143,0.0,0
H2NE03023,"SULLIVAN, MARK",DEM,NE,Challenger,2012,38552.05,35860.0,2795.0,0.0,0.2582858771058495,0.0,1
H2NJ03183,"ADLER, SHELLEY",DEM,NJ,Challenger,2012,1063622.99,1047627.22,15995.77,0.0,0.448540223613513,0.0,0
H2NJ03191,"FORCHION, ROBERT EDWARD",OTH,NJ,Challenger,2012,0.0,0.0,0.0,0.0,0.00602961168191024,0.0,2
H2NJ03209,"WITTERSCHEIN, ROBERT",NNE,NJ,Challenger,2012,0.0,0.0,0.0,0.0,0.0016337904864071715,0.0,0
H2NJ03217,"DENNICK, CHRISTOPHER G., JR.",NNE,NJ,Challenger,2012,0.0,0.0,0.0,0.0,0.0008631345965924679,0.0,0
H2NJ03225,"LAVERGNE, FREDERICK JOHN",NNE,NJ,Challenger,2012,0.0,0.0,0.0,0.0,0.0023736201406292868,0.0,0
H2NJ04165,"FROELICH, BRIAN P",DEM,NJ,Challenger,2012,87156.83,85984.68,0.0,13396.1,0.35262712777594557,0.0,0
H2NJ05014,"FRELINGHUYSEN, RODNEY P.",REP,NJ,Incumbent,2012,1101627.89,1184498.09,242438.76,441079.0,0.588128794064397,1.0,14
H2NH01247,"KELLY, BRENDAN",LIB,NH,Challenger,2012,0.0,0.0,0.0,0.0,0.042087171252847645,0.0,0
H2NJ05287,"GUSSEN, ADAM JEFFREY",DEM,NJ,Challenger,2012,51444.28,51444.28,0.0,0.0,0.4274388821536874,0.0,0
H2NJ06160,"LYDEN, MAC DARA FRANCIS X.",IND,NJ,Challenger,2012,0.0,0.0,0.0,0.0,0.0034635575326116895,0.0,2
H2NM01128,"ARNOLD-JONES, JANICE E",REP,NM,Open seat,2012,578878.86,578878.86,0.0,0.0,0.4077235949190882,0.0,0
H2NM02126,"PEARCE, STEVE",REP,NM,Incumbent,2012,1687074.84,1121521.36,598927.07,0.0,0.5905593862935946,1.0,8
H2NM02175,"ERHARD, EVELYN MADRID",DEM,NM,Challenger,2012,90785.95,85604.93,5181.02,53.7,0.40867348069973175,0.0,0
H2NJ07176,"BREEN, DENNIS A.",OTH,NJ,Challenger,2012,0.0,0.0,0.0,0.0,0.014701527748401477,0.0,0
H2NJ07184,"MCKNIGHT, PATRICK",LIB,NJ,Challenger,2012,0.0,0.0,0.0,0.0,0.013269772057986105,0.0,0
H2NJ08208,"KARCZEWSKI, MARIA",REP,NJ,Challenger,2012,0.0,0.0,0.0,0.0,0.1893021038202515,0.0,0
H2NJ08216,"DELUCA, STEPHEN",OTH,NJ,Challenger,2012,0.0,0.0,0.0,0.0,0.010191310566779903,0.0,0
H2NJ08224,"OLIVERA, PABLO",OTH,NJ,Challenger,2012,0.0,0.0,0.0,0.0,0.009684724953811312,0.0,2
H2NM03157,"BYRD, JEFFERSON LEE",REP,NM,Challenger,2012,94587.31,94922.36,164.87,0.0,0.36875328178181394,0.0,1
H2NJ09107,"BOTEACH, SHMULEY",REP,NJ,Challenger,2012,317115.88,308781.26,8334.62,8985.53,0.2502623414026975,0.0,0
H2NV00035,"OCEGUERA, JOHN",DEM,NV,Challenger,2012,1534013.59,1530430.82,3582.77,0.0,0.42867207538446295,0.0,0
H2MI10101,"STADLER, CHUCK",DEM,MI,Challenger,2012,0.0,0.0,0.0,0.0,0.29741458011271654,0.0,1
H2NV01207,"EDWARDS, CHRISTOPHER",REP,NV,Open seat,2012,183671.0,180116.36,3554.64,52000.0,0.3152701391135555,0.0,0
